file created! 
fitting BB model: 
{'epoch': 0, 'loss': 2.127894878387451, 'acc': 0.33182355761528015}
{'epoch': 1, 'loss': 1.714187741279602, 'acc': 0.529046893119812}
{'epoch': 2, 'loss': 1.3663700819015503, 'acc': 0.5729289650917053}
{'epoch': 3, 'loss': 1.0900523662567139, 'acc': 0.6296442151069641}
{'epoch': 4, 'loss': 0.9097924828529358, 'acc': 0.6479913592338562}
{'epoch': 5, 'loss': 0.7803877592086792, 'acc': 0.6773664355278015}
{'epoch': 6, 'loss': 0.692410945892334, 'acc': 0.6992910504341125}
{'epoch': 7, 'loss': 0.6351068615913391, 'acc': 0.7196074724197388}
{'epoch': 8, 'loss': 0.5904306173324585, 'acc': 0.7335237264633179}
{'epoch': 9, 'loss': 0.5472720265388489, 'acc': 0.757417619228363}
{'epoch': 10, 'loss': 0.5258027911186218, 'acc': 0.7626361846923828}
{'epoch': 11, 'loss': 0.4977588653564453, 'acc': 0.7739923596382141}
{'epoch': 12, 'loss': 0.47626885771751404, 'acc': 0.7836418747901917}
{'epoch': 13, 'loss': 0.45775672793388367, 'acc': 0.790468692779541}
{'epoch': 14, 'loss': 0.4439256191253662, 'acc': 0.7917159199714661}
{'epoch': 15, 'loss': 0.4288235902786255, 'acc': 0.8008074164390564}
{'epoch': 16, 'loss': 0.41428208351135254, 'acc': 0.805074155330658}
{'epoch': 17, 'loss': 0.40817803144454956, 'acc': 0.8100958466529846}
{'epoch': 18, 'loss': 0.3928567171096802, 'acc': 0.8182355165481567}
{'epoch': 19, 'loss': 0.38285550475120544, 'acc': 0.8194827437400818}
{'epoch': 20, 'loss': 0.3734816014766693, 'acc': 0.8228961825370789}
{'epoch': 21, 'loss': 0.3647075295448303, 'acc': 0.8283116817474365}
{'epoch': 22, 'loss': 0.34980183839797974, 'acc': 0.8336287140846252}
{'epoch': 23, 'loss': 0.34573203325271606, 'acc': 0.8394052982330322}
{'epoch': 24, 'loss': 0.34051114320755005, 'acc': 0.8395693898200989}
{'epoch': 25, 'loss': 0.3316992521286011, 'acc': 0.8453459143638611}
{'epoch': 26, 'loss': 0.3183528780937195, 'acc': 0.8518773913383484}
{'epoch': 27, 'loss': 0.30906715989112854, 'acc': 0.8566693067550659}
{'epoch': 28, 'loss': 0.3082222640514374, 'acc': 0.8553892374038696}
{'epoch': 29, 'loss': 0.29658082127571106, 'acc': 0.8649730682373047}
{'epoch': 30, 'loss': 0.29663240909576416, 'acc': 0.8623802065849304}
{'epoch': 31, 'loss': 0.2862870693206787, 'acc': 0.8666797876358032}
{'epoch': 32, 'loss': 0.2826511263847351, 'acc': 0.866154670715332}
{'epoch': 33, 'loss': 0.2859964072704315, 'acc': 0.8675659894943237}
{'epoch': 34, 'loss': 0.26829949021339417, 'acc': 0.8761323094367981}
{'epoch': 35, 'loss': 0.27076730132102966, 'acc': 0.8739333152770996}
{'epoch': 36, 'loss': 0.26580265164375305, 'acc': 0.8745241165161133}
{'epoch': 37, 'loss': 0.2559588849544525, 'acc': 0.8812524676322937}
{'epoch': 38, 'loss': 0.26293447613716125, 'acc': 0.876230776309967}
{'epoch': 39, 'loss': 0.24563972651958466, 'acc': 0.884272038936615}
{'epoch': 40, 'loss': 0.24128484725952148, 'acc': 0.8884403109550476}
{'epoch': 41, 'loss': 0.2424536794424057, 'acc': 0.8849284648895264}
{'epoch': 42, 'loss': 0.23417209088802338, 'acc': 0.8899829387664795}
{'epoch': 43, 'loss': 0.23833680152893066, 'acc': 0.888702929019928}
{'epoch': 44, 'loss': 0.22685004770755768, 'acc': 0.8923460841178894}
{'epoch': 45, 'loss': 0.224917933344841, 'acc': 0.8924117088317871}
{'epoch': 46, 'loss': 0.22545155882835388, 'acc': 0.8929040431976318}
{'epoch': 47, 'loss': 0.2196047306060791, 'acc': 0.8949389457702637}
{'epoch': 48, 'loss': 0.21332669258117676, 'acc': 0.8984508514404297}
{'epoch': 49, 'loss': 0.21312353014945984, 'acc': 0.8969082236289978}
{'epoch': 50, 'loss': 0.210729718208313, 'acc': 0.8999606370925903}
{'epoch': 51, 'loss': 0.2051500827074051, 'acc': 0.9006826877593994}
{'epoch': 52, 'loss': 0.20584753155708313, 'acc': 0.9030786156654358}
{'epoch': 53, 'loss': 0.1986100673675537, 'acc': 0.904128909111023}
{'epoch': 54, 'loss': 0.19829729199409485, 'acc': 0.9027504324913025}
{'epoch': 55, 'loss': 0.1950559765100479, 'acc': 0.9057371616363525}
{'epoch': 56, 'loss': 0.19243061542510986, 'acc': 0.9060981869697571}
{'epoch': 57, 'loss': 0.18820126354694366, 'acc': 0.9074767231941223}
{'epoch': 58, 'loss': 0.19007639586925507, 'acc': 0.9051135778427124}
{'epoch': 59, 'loss': 0.18161185085773468, 'acc': 0.9104962348937988}
{'epoch': 60, 'loss': 0.18641749024391174, 'acc': 0.9097413420677185}
{'epoch': 61, 'loss': 0.17744871973991394, 'acc': 0.9095444679260254}
{'epoch': 62, 'loss': 0.17612791061401367, 'acc': 0.9125639796257019}
{'epoch': 63, 'loss': 0.17838378250598907, 'acc': 0.9133845567703247}
{'epoch': 64, 'loss': 0.17030809819698334, 'acc': 0.9158461093902588}
{'epoch': 65, 'loss': 0.17262054979801178, 'acc': 0.9129578471183777}
{'epoch': 66, 'loss': 0.17523589730262756, 'acc': 0.9110541939735413}
{'epoch': 67, 'loss': 0.16461281478405, 'acc': 0.9166338443756104}
{'epoch': 68, 'loss': 0.16114047169685364, 'acc': 0.9181107878684998}
{'epoch': 69, 'loss': 0.16213425993919373, 'acc': 0.9167323112487793}
{'epoch': 70, 'loss': 0.16236738860607147, 'acc': 0.9160430431365967}
{'epoch': 71, 'loss': 0.1611367017030716, 'acc': 0.9181764721870422}
{'epoch': 72, 'loss': 0.1616244614124298, 'acc': 0.9186687469482422}
{'epoch': 73, 'loss': 0.15305815637111664, 'acc': 0.9197190403938293}
{'epoch': 74, 'loss': 0.15865015983581543, 'acc': 0.918045163154602}
{'epoch': 75, 'loss': 0.15022024512290955, 'acc': 0.9226729869842529}
{'epoch': 76, 'loss': 0.15052500367164612, 'acc': 0.9209662675857544}
{'epoch': 77, 'loss': 0.14681194722652435, 'acc': 0.9229683876037598}
{'epoch': 78, 'loss': 0.1472131311893463, 'acc': 0.9220165610313416}
{'epoch': 79, 'loss': 0.14489780366420746, 'acc': 0.924839198589325}
{'epoch': 80, 'loss': 0.14146752655506134, 'acc': 0.9271366596221924}
{'epoch': 81, 'loss': 0.14223645627498627, 'acc': 0.9250689148902893}
{'epoch': 82, 'loss': 0.14031322300434113, 'acc': 0.9266443252563477}
{'epoch': 83, 'loss': 0.13893121480941772, 'acc': 0.9280228614807129}
{'epoch': 84, 'loss': 0.1429123729467392, 'acc': 0.925134539604187}
{'epoch': 85, 'loss': 0.13555432856082916, 'acc': 0.926906943321228}
{'epoch': 86, 'loss': 0.1314784735441208, 'acc': 0.9296311140060425}
{'epoch': 87, 'loss': 0.13394512236118317, 'acc': 0.9287120699882507}
{'epoch': 88, 'loss': 0.13065189123153687, 'acc': 0.9311408400535583}
{'epoch': 89, 'loss': 0.12504662573337555, 'acc': 0.9328475594520569}
{'epoch': 90, 'loss': 0.13859505951404572, 'acc': 0.9265130758285522}
{'epoch': 91, 'loss': 0.12418471276760101, 'acc': 0.9319285750389099}
{'epoch': 92, 'loss': 0.12511591613292694, 'acc': 0.9313706159591675}
{'epoch': 93, 'loss': 0.12633030116558075, 'acc': 0.9320598840713501}
{'epoch': 94, 'loss': 0.12003406882286072, 'acc': 0.9336352944374084}
{'epoch': 95, 'loss': 0.12277746945619583, 'acc': 0.9347840547561646}
{'epoch': 96, 'loss': 0.11953125149011612, 'acc': 0.936260998249054}
{'epoch': 97, 'loss': 0.12560874223709106, 'acc': 0.9316003918647766}
{'epoch': 98, 'loss': 0.11467400193214417, 'acc': 0.9368845820426941}
{'epoch': 99, 'loss': 0.12106442451477051, 'acc': 0.9321255087852478}
{'epoch': 100, 'loss': 0.1166432723402977, 'acc': 0.9370487332344055}
{'epoch': 101, 'loss': 0.11222326755523682, 'acc': 0.937508225440979}
{'epoch': 102, 'loss': 0.11253522336483002, 'acc': 0.9371799826622009}
{'epoch': 103, 'loss': 0.11093020439147949, 'acc': 0.9402651786804199}
{'epoch': 104, 'loss': 0.11326386034488678, 'acc': 0.9372456073760986}
{'epoch': 105, 'loss': 0.10665234923362732, 'acc': 0.9401339292526245}
{'epoch': 106, 'loss': 0.10871835052967072, 'acc': 0.940166711807251}
