file created! 
fitting BB model: 
{'epoch': 0, 'loss': 1.3298566341400146, 'acc': 0.32119742035865784}
{'epoch': 1, 'loss': 1.21532142162323, 'acc': 0.7257281541824341}
{'epoch': 2, 'loss': 1.1342954635620117, 'acc': 0.7354369163513184}
{'epoch': 3, 'loss': 1.065026879310608, 'acc': 0.8017799258232117}
{'epoch': 4, 'loss': 1.0012507438659668, 'acc': 0.8179611563682556}
{'epoch': 5, 'loss': 0.9400601387023926, 'acc': 0.8292880058288574}
{'epoch': 6, 'loss': 0.8915128707885742, 'acc': 0.8430420756340027}
{'epoch': 7, 'loss': 0.8436813354492188, 'acc': 0.7847896218299866}
{'epoch': 8, 'loss': 0.8017726540565491, 'acc': 0.8519417643547058}
{'epoch': 9, 'loss': 0.7541235089302063, 'acc': 0.7977346181869507}
{'epoch': 10, 'loss': 0.7049610018730164, 'acc': 0.8551779985427856}
{'epoch': 11, 'loss': 0.6546489000320435, 'acc': 0.8818770051002502}
{'epoch': 12, 'loss': 0.616955041885376, 'acc': 0.8697410821914673}
{'epoch': 13, 'loss': 0.5754292607307434, 'acc': 0.8770226240158081}
{'epoch': 14, 'loss': 0.541351854801178, 'acc': 0.8899676203727722}
{'epoch': 15, 'loss': 0.5040319561958313, 'acc': 0.8956310749053955}
{'epoch': 16, 'loss': 0.463283509016037, 'acc': 0.9045307636260986}
{'epoch': 17, 'loss': 0.4336419105529785, 'acc': 0.905339777469635}
{'epoch': 18, 'loss': 0.41226521134376526, 'acc': 0.8802589178085327}
{'epoch': 19, 'loss': 0.36069658398628235, 'acc': 0.9231391549110413}
{'epoch': 20, 'loss': 0.3382290303707123, 'acc': 0.9263753890991211}
{'epoch': 21, 'loss': 0.3209872841835022, 'acc': 0.9288026094436646}
{'epoch': 22, 'loss': 0.30249565839767456, 'acc': 0.9263753890991211}
{'epoch': 23, 'loss': 0.2816656529903412, 'acc': 0.9368932247161865}
{'epoch': 24, 'loss': 0.26401185989379883, 'acc': 0.9368932247161865}
{'epoch': 25, 'loss': 0.25006237626075745, 'acc': 0.9328479170799255}
{'epoch': 26, 'loss': 0.24255116283893585, 'acc': 0.9401294589042664}
{'epoch': 27, 'loss': 0.23164421319961548, 'acc': 0.9352750778198242}
{'epoch': 28, 'loss': 0.2085322141647339, 'acc': 0.9530744552612305}
{'epoch': 29, 'loss': 0.19912081956863403, 'acc': 0.9474110007286072}
{'epoch': 30, 'loss': 0.2194124311208725, 'acc': 0.9360841512680054}
{'epoch': 31, 'loss': 0.1913001835346222, 'acc': 0.9514563083648682}
{'epoch': 32, 'loss': 0.17340266704559326, 'acc': 0.9579287767410278}
{'epoch': 33, 'loss': 0.1775328814983368, 'acc': 0.9522653818130493}
{'epoch': 34, 'loss': 0.1684264838695526, 'acc': 0.9595469236373901}
{'epoch': 35, 'loss': 0.16058430075645447, 'acc': 0.9579287767410278}
{'epoch': 36, 'loss': 0.15532611310482025, 'acc': 0.9579287767410278}
{'epoch': 37, 'loss': 0.1419094353914261, 'acc': 0.9644013047218323}
{'epoch': 38, 'loss': 0.13649104535579681, 'acc': 0.9635922312736511}
{'epoch': 39, 'loss': 0.13389967381954193, 'acc': 0.9611650705337524}
{'epoch': 40, 'loss': 0.13878598809242249, 'acc': 0.958737850189209}
{'epoch': 41, 'loss': 0.117469921708107, 'acc': 0.9724919199943542}
{'epoch': 42, 'loss': 0.12152514606714249, 'acc': 0.966828465461731}
{'epoch': 43, 'loss': 0.11481510102748871, 'acc': 0.9741100072860718}
{'epoch': 44, 'loss': 0.11313557624816895, 'acc': 0.9757281541824341}
{'epoch': 45, 'loss': 0.10940143465995789, 'acc': 0.9749190807342529}
{'epoch': 46, 'loss': 0.11400546133518219, 'acc': 0.9692556858062744}
{'epoch': 47, 'loss': 0.09923118352890015, 'acc': 0.9708737730979919}
{'epoch': 48, 'loss': 0.09089347720146179, 'acc': 0.9797734618186951}
{'epoch': 49, 'loss': 0.09339556097984314, 'acc': 0.9765372276306152}
{'epoch': 50, 'loss': 0.09367404133081436, 'acc': 0.9781553149223328}
