file created! 
fitting BB model: 
{'epoch': 0, 'loss': 1.4755891561508179, 'acc': 0.32749587297439575}
{'epoch': 1, 'loss': 1.3521335124969482, 'acc': 0.3690016567707062}
{'epoch': 2, 'loss': 1.2762997150421143, 'acc': 0.4105074405670166}
{'epoch': 3, 'loss': 1.2249170541763306, 'acc': 0.4349144995212555}
{'epoch': 4, 'loss': 1.1864442825317383, 'acc': 0.44511857628822327}
{'epoch': 5, 'loss': 1.1230322122573853, 'acc': 0.4809707701206207}
{'epoch': 6, 'loss': 1.092464566230774, 'acc': 0.5111693143844604}
{'epoch': 7, 'loss': 1.0463453531265259, 'acc': 0.5421952605247498}
{'epoch': 8, 'loss': 1.0183123350143433, 'acc': 0.5620518326759338}
{'epoch': 9, 'loss': 0.9752078056335449, 'acc': 0.5904577970504761}
{'epoch': 10, 'loss': 0.9880064129829407, 'acc': 0.591560959815979}
{'epoch': 11, 'loss': 0.9350114464759827, 'acc': 0.6203805804252625}
{'epoch': 12, 'loss': 0.8920897245407104, 'acc': 0.6236900091171265}
{'epoch': 13, 'loss': 0.8825947046279907, 'acc': 0.6321014761924744}
{'epoch': 14, 'loss': 0.8494167923927307, 'acc': 0.63416987657547}
{'epoch': 15, 'loss': 0.8916599154472351, 'acc': 0.626861572265625}
{'epoch': 16, 'loss': 0.8034781813621521, 'acc': 0.644098162651062}
{'epoch': 17, 'loss': 0.7805114984512329, 'acc': 0.6595422029495239}
{'epoch': 18, 'loss': 0.7769723534584045, 'acc': 0.6355488300323486}
{'epoch': 19, 'loss': 0.7362841963768005, 'acc': 0.675399899482727}
{'epoch': 20, 'loss': 0.7471023797988892, 'acc': 0.6610590219497681}
{'epoch': 21, 'loss': 0.7443085312843323, 'acc': 0.6556811928749084}
{'epoch': 22, 'loss': 0.6926556825637817, 'acc': 0.6730557084083557}
{'epoch': 23, 'loss': 0.6751707196235657, 'acc': 0.6780198812484741}
{'epoch': 24, 'loss': 0.6905220150947571, 'acc': 0.672090470790863}
{'epoch': 25, 'loss': 0.6945149302482605, 'acc': 0.6709873080253601}
{'epoch': 26, 'loss': 0.6475133895874023, 'acc': 0.6967732906341553}
{'epoch': 27, 'loss': 0.6485447287559509, 'acc': 0.6890512704849243}
{'epoch': 28, 'loss': 0.6405320167541504, 'acc': 0.6891891956329346}
{'epoch': 29, 'loss': 0.6121495962142944, 'acc': 0.7033921480178833}
{'epoch': 30, 'loss': 0.6108025312423706, 'acc': 0.704081654548645}
{'epoch': 31, 'loss': 0.6030683517456055, 'acc': 0.71138995885849}
{'epoch': 32, 'loss': 0.5914692878723145, 'acc': 0.7129067778587341}
{'epoch': 33, 'loss': 0.5695087909698486, 'acc': 0.7225592732429504}
{'epoch': 34, 'loss': 0.5754139423370361, 'acc': 0.7188361883163452}
{'epoch': 35, 'loss': 0.5587497353553772, 'acc': 0.7239382266998291}
{'epoch': 36, 'loss': 0.5582401156425476, 'acc': 0.7269718647003174}
{'epoch': 37, 'loss': 0.5360864400863647, 'acc': 0.7381411790847778}
{'epoch': 38, 'loss': 0.518031895160675, 'acc': 0.7457253336906433}
{'epoch': 39, 'loss': 0.5977543592453003, 'acc': 0.7202151417732239}
{'epoch': 40, 'loss': 0.5166825652122498, 'acc': 0.7538610100746155}
{'epoch': 41, 'loss': 0.5153820514678955, 'acc': 0.7511031627655029}
{'epoch': 42, 'loss': 0.4743766784667969, 'acc': 0.7644787430763245}
{'epoch': 43, 'loss': 0.49618595838546753, 'acc': 0.7568946480751038}
{'epoch': 44, 'loss': 0.4648331105709076, 'acc': 0.7734417915344238}
{'epoch': 45, 'loss': 0.4851331114768982, 'acc': 0.7629619240760803}
{'epoch': 46, 'loss': 0.4790858030319214, 'acc': 0.7670987248420715}
{'epoch': 47, 'loss': 0.4559931457042694, 'acc': 0.7792333364486694}
{'epoch': 48, 'loss': 0.4634423851966858, 'acc': 0.7741312980651855}
{'epoch': 49, 'loss': 0.4504978060722351, 'acc': 0.7841974496841431}
finished fitting BB model: 
model saved to:/models/CNN/redd_12 
