file created! 
fitting BB model: 
{'epoch': 0, 'loss': 2.1299445629119873, 'acc': 0.1216517835855484}
{'epoch': 1, 'loss': 1.6340020895004272, 'acc': 0.1311383992433548}
{'epoch': 2, 'loss': 1.4898827075958252, 'acc': 0.1383928507566452}
{'epoch': 3, 'loss': 1.4036709070205688, 'acc': 0.1238839253783226}
{'epoch': 4, 'loss': 1.100288987159729, 'acc': 0.2059151828289032}
{'epoch': 5, 'loss': 1.1653480529785156, 'acc': 0.2327008992433548}
{'epoch': 6, 'loss': 1.1311700344085693, 'acc': 0.3348214328289032}
{'epoch': 7, 'loss': 1.343760371208191, 'acc': 0.1422991007566452}
{'epoch': 8, 'loss': 1.0831124782562256, 'acc': 0.2873883843421936}
{'epoch': 9, 'loss': 0.9987466931343079, 'acc': 0.4765625}
{'epoch': 10, 'loss': 0.9794317483901978, 'acc': 0.4614955484867096}
{'epoch': 11, 'loss': 1.023147702217102, 'acc': 0.4910714328289032}
{'epoch': 12, 'loss': 0.948665201663971, 'acc': 0.5909598469734192}
{'epoch': 13, 'loss': 0.8485474586486816, 'acc': 0.5954241156578064}
{'epoch': 14, 'loss': 1.4108847379684448, 'acc': 0.2795758843421936}
{'epoch': 15, 'loss': 1.076534390449524, 'acc': 0.3197544515132904}
{'epoch': 16, 'loss': 0.9985812902450562, 'acc': 0.4765625}
{'epoch': 17, 'loss': 0.8870258331298828, 'acc': 0.6110491156578064}
{'epoch': 18, 'loss': 1.0051000118255615, 'acc': 0.5797991156578064}
{'epoch': 19, 'loss': 0.7759142518043518, 'acc': 0.7025669813156128}
{'epoch': 20, 'loss': 0.6015893220901489, 'acc': 0.7399553656578064}
{'epoch': 21, 'loss': 0.48585039377212524, 'acc': 0.8141741156578064}
{'epoch': 22, 'loss': 0.8692144155502319, 'acc': 0.6501116156578064}
{'epoch': 23, 'loss': 0.7613450288772583, 'acc': 0.6077008843421936}
{'epoch': 24, 'loss': 0.7819995880126953, 'acc': 0.5530133843421936}
