file created! 
starting refit training on model redd seed 12
{'epoch': 0, 'loss': 2.8885297775268555, 'acc': 0.041534218937158585}
{'epoch': 1, 'loss': 2.735480546951294, 'acc': 0.014570372179150581}
{'epoch': 2, 'loss': 2.708883762359619, 'acc': 0.02790386974811554}
{'epoch': 3, 'loss': 2.7088406085968018, 'acc': 0.043748222291469574}
{'epoch': 4, 'loss': 2.7089102268218994, 'acc': 0.03276478499174118}
{'epoch': 5, 'loss': 2.7089364528656006, 'acc': 0.03458298742771149}
{'epoch': 6, 'loss': 2.7089033126831055, 'acc': 0.054001905024051666}
{'epoch': 7, 'loss': 2.708804130554199, 'acc': 0.0822768360376358}
{'epoch': 8, 'loss': 2.708881378173828, 'acc': 0.04449034482240677}
{'epoch': 9, 'loss': 2.708883762359619, 'acc': 0.034347981214523315}
{'epoch': 10, 'loss': 2.708975315093994, 'acc': 0.062066320329904556}
{'epoch': 11, 'loss': 2.708972692489624, 'acc': 0.0594317801296711}
{'epoch': 12, 'loss': 2.7088122367858887, 'acc': 0.027743076905608177}
{'epoch': 13, 'loss': 2.7088310718536377, 'acc': 0.0336429625749588}
{'epoch': 14, 'loss': 2.7087242603302, 'acc': 0.013989041559398174}
{'epoch': 15, 'loss': 2.708915948867798, 'acc': 0.0482751801609993}
{'epoch': 16, 'loss': 2.7089548110961914, 'acc': 0.038479141891002655}
{'epoch': 17, 'loss': 2.7088685035705566, 'acc': 0.024069562554359436}
{'epoch': 18, 'loss': 2.70865797996521, 'acc': 0.05182500556111336}
{'epoch': 19, 'loss': 2.708980083465576, 'acc': 0.013098492287099361}
{'epoch': 20, 'loss': 2.7088732719421387, 'acc': 0.018169675022363663}
{'epoch': 21, 'loss': 2.7089180946350098, 'acc': 0.0758821964263916}
{'epoch': 22, 'loss': 2.708808660507202, 'acc': 0.023290330544114113}
{'epoch': 23, 'loss': 2.7089645862579346, 'acc': 0.024786949157714844}
{'epoch': 24, 'loss': 2.7089483737945557, 'acc': 0.034347981214523315}
{'epoch': 25, 'loss': 2.7087948322296143, 'acc': 0.04852255433797836}
{'epoch': 26, 'loss': 2.708878993988037, 'acc': 0.038442034274339676}
{'epoch': 27, 'loss': 2.7089717388153076, 'acc': 0.04761963710188866}
{'epoch': 28, 'loss': 2.7087936401367188, 'acc': 0.038862571120262146}
{'epoch': 29, 'loss': 2.7089569568634033, 'acc': 0.058739129453897476}
{'epoch': 30, 'loss': 2.7089149951934814, 'acc': 0.028274932876229286}
{'epoch': 31, 'loss': 2.7089154720306396, 'acc': 0.022770844399929047}
{'epoch': 32, 'loss': 2.708831548690796, 'acc': 0.02794097550213337}
{'epoch': 33, 'loss': 2.7088613510131836, 'acc': 0.033197689801454544}
{'epoch': 34, 'loss': 2.70884370803833, 'acc': 0.04816386103630066}
{'epoch': 35, 'loss': 2.7087905406951904, 'acc': 0.049561526626348495}
{'epoch': 36, 'loss': 2.708935499191284, 'acc': 0.027780182659626007}
{'epoch': 37, 'loss': 2.708871603012085, 'acc': 0.028732575476169586}
{'epoch': 38, 'loss': 2.7088308334350586, 'acc': 0.05094682797789574}
{'epoch': 39, 'loss': 2.708968162536621, 'acc': 0.03325953334569931}
{'epoch': 40, 'loss': 2.7088100910186768, 'acc': 0.029610756784677505}
{'epoch': 41, 'loss': 2.7089717388153076, 'acc': 0.03332137688994408}
{'epoch': 42, 'loss': 2.7088921070098877, 'acc': 0.04463877156376839}
{'epoch': 43, 'loss': 2.708833694458008, 'acc': 0.021051589399576187}
{'epoch': 44, 'loss': 2.7088797092437744, 'acc': 0.028547044843435287}
{'epoch': 45, 'loss': 2.7088558673858643, 'acc': 0.031441327184438705}
{'epoch': 46, 'loss': 2.708893060684204, 'acc': 0.03739069029688835}
{'epoch': 47, 'loss': 2.708942174911499, 'acc': 0.03173817694187164}
{'epoch': 48, 'loss': 2.7089710235595703, 'acc': 0.019480761140584946}
{'epoch': 49, 'loss': 2.7089340686798096, 'acc': 0.044589295983314514}
finished refit training on model redd seed 12
