file created! 
starting refit training on model eco seed 82
{'epoch': 0, 'loss': 2.566317558288574, 'acc': 0.34477853775024414}
{'epoch': 1, 'loss': 2.191709518432617, 'acc': 0.32314562797546387}
{'epoch': 2, 'loss': 2.095721483230591, 'acc': 0.3330158591270447}
{'epoch': 3, 'loss': 2.0184967517852783, 'acc': 0.3625524044036865}
{'epoch': 4, 'loss': 1.908076286315918, 'acc': 0.3845811188220978}
{'epoch': 5, 'loss': 1.8002912998199463, 'acc': 0.39302897453308105}
{'epoch': 6, 'loss': 1.6899276971817017, 'acc': 0.4068077504634857}
{'epoch': 7, 'loss': 1.6398801803588867, 'acc': 0.40469270944595337}
{'epoch': 8, 'loss': 1.6146667003631592, 'acc': 0.4053729772567749}
{'epoch': 9, 'loss': 1.5276238918304443, 'acc': 0.438335657119751}
{'epoch': 10, 'loss': 1.511133074760437, 'acc': 0.45717325806617737}
{'epoch': 11, 'loss': 1.4766474962234497, 'acc': 0.4732402265071869}
{'epoch': 12, 'loss': 1.4271842241287231, 'acc': 0.4872663915157318}
{'epoch': 13, 'loss': 1.418269395828247, 'acc': 0.5002906918525696}
{'epoch': 14, 'loss': 1.3886948823928833, 'acc': 0.5067100524902344}
{'epoch': 15, 'loss': 1.385035753250122, 'acc': 0.5146507620811462}
{'epoch': 16, 'loss': 1.3503719568252563, 'acc': 0.5299014449119568}
{'epoch': 17, 'loss': 1.3515889644622803, 'acc': 0.5293200612068176}
{'epoch': 18, 'loss': 1.3294724225997925, 'acc': 0.5397592782974243}
{'epoch': 19, 'loss': 1.3292676210403442, 'acc': 0.541020929813385}
{'epoch': 20, 'loss': 1.3067818880081177, 'acc': 0.5437667965888977}
{'epoch': 21, 'loss': 1.310897707939148, 'acc': 0.5470815896987915}
{'epoch': 22, 'loss': 1.3235702514648438, 'acc': 0.5456963181495667}
{'epoch': 23, 'loss': 1.2759159803390503, 'acc': 0.5506314039230347}
{'epoch': 24, 'loss': 1.2689392566680908, 'acc': 0.5525238513946533}
{'epoch': 25, 'loss': 1.262022852897644, 'acc': 0.5532659888267517}
{'epoch': 26, 'loss': 1.2417305707931519, 'acc': 0.5582505464553833}
{'epoch': 27, 'loss': 1.2243845462799072, 'acc': 0.5630990862846375}
{'epoch': 28, 'loss': 1.2518402338027954, 'acc': 0.5644102096557617}
{'epoch': 29, 'loss': 1.2053643465042114, 'acc': 0.5678486824035645}
{'epoch': 30, 'loss': 1.203798770904541, 'acc': 0.5636062026023865}
{'epoch': 31, 'loss': 1.2212705612182617, 'acc': 0.564954400062561}
{'epoch': 32, 'loss': 1.2161701917648315, 'acc': 0.5698524117469788}
{'epoch': 33, 'loss': 1.1834293603897095, 'acc': 0.5714356303215027}
{'epoch': 34, 'loss': 1.1822069883346558, 'acc': 0.5702358484268188}
{'epoch': 35, 'loss': 1.1708967685699463, 'acc': 0.572746753692627}
{'epoch': 36, 'loss': 1.1844269037246704, 'acc': 0.5695061087608337}
{'epoch': 37, 'loss': 1.162751317024231, 'acc': 0.5736125111579895}
{'epoch': 38, 'loss': 1.1703977584838867, 'acc': 0.5728827714920044}
{'epoch': 39, 'loss': 1.155280351638794, 'acc': 0.5722519755363464}
{'epoch': 40, 'loss': 1.1609634160995483, 'acc': 0.5761357545852661}
{'epoch': 41, 'loss': 1.1607314348220825, 'acc': 0.5771499872207642}
{'epoch': 42, 'loss': 1.1457775831222534, 'acc': 0.5785476565361023}
{'epoch': 43, 'loss': 1.132320523262024, 'acc': 0.5798958539962769}
{'epoch': 44, 'loss': 1.1360479593276978, 'acc': 0.5770387053489685}
{'epoch': 45, 'loss': 1.1506973505020142, 'acc': 0.5781642198562622}
{'epoch': 46, 'loss': 1.12752366065979, 'acc': 0.5768778920173645}
{'epoch': 47, 'loss': 1.1312121152877808, 'acc': 0.5803163647651672}
{'epoch': 48, 'loss': 1.1242387294769287, 'acc': 0.5801803469657898}
{'epoch': 49, 'loss': 1.1501740217208862, 'acc': 0.5781147480010986}
finished refit training on model eco seed 82
