file created! 
fitting BB model: 
{'epoch': 0, 'loss': 2.0037693977355957, 'acc': 0.23277702927589417}
{'epoch': 1, 'loss': 1.3311272859573364, 'acc': 0.5419408082962036}
{'epoch': 2, 'loss': 0.9698988795280457, 'acc': 0.7093555331230164}
{'epoch': 3, 'loss': 0.8219417929649353, 'acc': 0.7442154288291931}
{'epoch': 4, 'loss': 0.6987239122390747, 'acc': 0.7902305126190186}
{'epoch': 5, 'loss': 0.6635191440582275, 'acc': 0.8010806441307068}
{'epoch': 6, 'loss': 0.5582654476165771, 'acc': 0.8233474493026733}
{'epoch': 7, 'loss': 0.5472244024276733, 'acc': 0.8307116031646729}
{'epoch': 8, 'loss': 0.48336073756217957, 'acc': 0.8467471599578857}
{'epoch': 9, 'loss': 0.44095757603645325, 'acc': 0.8572050929069519}
{'epoch': 10, 'loss': 0.4058873653411865, 'acc': 0.8657675981521606}
{'epoch': 11, 'loss': 0.36376866698265076, 'acc': 0.8735021352767944}
{'epoch': 12, 'loss': 0.3472042977809906, 'acc': 0.8766830563545227}
{'epoch': 13, 'loss': 0.3354014456272125, 'acc': 0.8829578757286072}
{'epoch': 14, 'loss': 0.3035271167755127, 'acc': 0.8905834555625916}
{'epoch': 15, 'loss': 0.2991381585597992, 'acc': 0.891106367111206}
{'epoch': 16, 'loss': 0.2756589651107788, 'acc': 0.8958995938301086}
{'epoch': 17, 'loss': 0.26552507281303406, 'acc': 0.8997777700424194}
{'epoch': 18, 'loss': 0.2482386827468872, 'acc': 0.9041788578033447}
{'epoch': 19, 'loss': 0.252025842666626, 'acc': 0.9055296778678894}
{'epoch': 20, 'loss': 0.2525829076766968, 'acc': 0.9072073101997375}
{'epoch': 21, 'loss': 0.22299262881278992, 'acc': 0.9126323461532593}
{'epoch': 22, 'loss': 0.2395211160182953, 'acc': 0.905616819858551}
{'epoch': 23, 'loss': 0.20054008066654205, 'acc': 0.9206065535545349}
{'epoch': 24, 'loss': 0.19798512756824493, 'acc': 0.9200836420059204}
{'epoch': 25, 'loss': 0.21195080876350403, 'acc': 0.9174255728721619}
{'epoch': 26, 'loss': 0.19946570694446564, 'acc': 0.923809289932251}
{'epoch': 27, 'loss': 0.1729051023721695, 'acc': 0.9271645545959473}
{'epoch': 28, 'loss': 0.17516832053661346, 'acc': 0.9234389066696167}
{'epoch': 29, 'loss': 0.20692507922649384, 'acc': 0.9216088056564331}
{'epoch': 30, 'loss': 0.18337911367416382, 'acc': 0.9307594895362854}
{'epoch': 31, 'loss': 0.15813250839710236, 'acc': 0.9340494275093079}
{'epoch': 32, 'loss': 0.16865715384483337, 'acc': 0.9325896501541138}
{'epoch': 33, 'loss': 0.1604589968919754, 'acc': 0.9343762397766113}
{'epoch': 34, 'loss': 0.16483743488788605, 'acc': 0.933591902256012}
{'epoch': 35, 'loss': 0.21002718806266785, 'acc': 0.9217395186424255}
{'epoch': 36, 'loss': 0.13987848162651062, 'acc': 0.9418057203292847}
{'epoch': 37, 'loss': 0.13893619179725647, 'acc': 0.9405202865600586}
{'epoch': 38, 'loss': 0.15985645353794098, 'acc': 0.9373175501823425}
{'epoch': 39, 'loss': 0.14946907758712769, 'acc': 0.9378404021263123}
{'epoch': 40, 'loss': 0.13069447875022888, 'acc': 0.9427208304405212}
{'epoch': 41, 'loss': 0.15687185525894165, 'acc': 0.934681236743927}
{'epoch': 42, 'loss': 0.13195353746414185, 'acc': 0.9451174139976501}
{'epoch': 43, 'loss': 0.1317436248064041, 'acc': 0.9447252750396729}
{'epoch': 44, 'loss': 0.1302023082971573, 'acc': 0.9443330764770508}
{'epoch': 45, 'loss': 0.12416372448205948, 'acc': 0.9465771913528442}
{'epoch': 46, 'loss': 0.12879103422164917, 'acc': 0.9460978507995605}
{'epoch': 47, 'loss': 0.12386701256036758, 'acc': 0.9476883411407471}
{'epoch': 48, 'loss': 0.12219516187906265, 'acc': 0.9489302635192871}
{'epoch': 49, 'loss': 0.12710967659950256, 'acc': 0.948145866394043}
{'epoch': 50, 'loss': 0.1324615329504013, 'acc': 0.9456185698509216}
{'epoch': 51, 'loss': 0.1138625517487526, 'acc': 0.9509128928184509}
{'epoch': 52, 'loss': 0.11339087039232254, 'acc': 0.9514793753623962}
{'epoch': 53, 'loss': 0.10752496123313904, 'acc': 0.9531134366989136}
{'epoch': 54, 'loss': 0.12262281030416489, 'acc': 0.9488430619239807}
{'epoch': 55, 'loss': 0.10259877890348434, 'acc': 0.9552485942840576}
{'epoch': 56, 'loss': 0.10424433648586273, 'acc': 0.9537452459335327}
{'epoch': 57, 'loss': 0.1471908688545227, 'acc': 0.9419800639152527}
{'epoch': 58, 'loss': 0.09877985715866089, 'acc': 0.9557279348373413}
{'epoch': 59, 'loss': 0.11215764284133911, 'acc': 0.9523072838783264}
{'epoch': 60, 'loss': 0.09953926503658295, 'acc': 0.9567301273345947}
{'epoch': 61, 'loss': 0.09914131462574005, 'acc': 0.9543335437774658}
{'epoch': 62, 'loss': 0.10488864779472351, 'acc': 0.9550307393074036}
{'epoch': 63, 'loss': 0.1124708279967308, 'acc': 0.9525905251502991}
{'epoch': 64, 'loss': 0.0911535993218422, 'acc': 0.9591267704963684}
{'epoch': 65, 'loss': 0.09253294765949249, 'acc': 0.9589306712150574}
{'epoch': 66, 'loss': 0.10774517804384232, 'acc': 0.9533531069755554}
{'epoch': 67, 'loss': 0.09711313992738724, 'acc': 0.9581899046897888}
{'epoch': 68, 'loss': 0.09453404694795609, 'acc': 0.9586038589477539}
{'epoch': 69, 'loss': 0.11276574432849884, 'acc': 0.954093873500824}
{'epoch': 70, 'loss': 0.09707727283239365, 'acc': 0.9563161730766296}
{'epoch': 71, 'loss': 0.08119651675224304, 'acc': 0.9627870321273804}
{'epoch': 72, 'loss': 0.09089547395706177, 'acc': 0.9590831995010376}
{'epoch': 73, 'loss': 0.09159284830093384, 'acc': 0.9591485261917114}
{'epoch': 74, 'loss': 0.09007371962070465, 'acc': 0.9599329233169556}
{'epoch': 75, 'loss': 0.10015416890382767, 'acc': 0.95729660987854}
{'epoch': 76, 'loss': 0.0930955782532692, 'acc': 0.9586692452430725}
{'epoch': 77, 'loss': 0.08901793509721756, 'acc': 0.9610658288002014}
{'epoch': 78, 'loss': 0.08331994712352753, 'acc': 0.963919997215271}
{'epoch': 79, 'loss': 0.09322795271873474, 'acc': 0.9603468775749207}
{'epoch': 80, 'loss': 0.1380782276391983, 'acc': 0.9566865563392639}
{'epoch': 81, 'loss': 0.07418950647115707, 'acc': 0.9647479057312012}
{'epoch': 82, 'loss': 0.07342447340488434, 'acc': 0.9669702649116516}
{'epoch': 83, 'loss': 0.08053018152713776, 'acc': 0.9636585712432861}
{'epoch': 84, 'loss': 0.0987899973988533, 'acc': 0.9574273228645325}
{'epoch': 85, 'loss': 0.0808621346950531, 'acc': 0.9647043347358704}
{'epoch': 86, 'loss': 0.0931992158293724, 'acc': 0.9621116518974304}
{'epoch': 87, 'loss': 0.09421270340681076, 'acc': 0.9607825875282288}
{'epoch': 88, 'loss': 0.07981798052787781, 'acc': 0.965183675289154}
{'epoch': 89, 'loss': 0.07395118474960327, 'acc': 0.9667523503303528}
{'epoch': 90, 'loss': 0.08674301207065582, 'acc': 0.9632663726806641}
{'epoch': 91, 'loss': 0.07572533935308456, 'acc': 0.9652708172798157}
{'epoch': 92, 'loss': 0.08648683875799179, 'acc': 0.9641596674919128}
{'epoch': 93, 'loss': 0.08695317804813385, 'acc': 0.9635713696479797}
{'epoch': 94, 'loss': 0.06870997697114944, 'acc': 0.9680595993995667}
{'epoch': 95, 'loss': 0.07359418272972107, 'acc': 0.9668394923210144}
{'epoch': 96, 'loss': 0.09187423437833786, 'acc': 0.9567083716392517}
{'epoch': 97, 'loss': 0.0718066394329071, 'acc': 0.9667959213256836}
