file created! 
starting refit training on model eco seed 42
{'epoch': 0, 'loss': 1.2069841623306274, 'acc': 0.5312114357948303}
{'epoch': 1, 'loss': 0.9857211112976074, 'acc': 0.5742598176002502}
{'epoch': 2, 'loss': 0.9317381381988525, 'acc': 0.5980015397071838}
{'epoch': 3, 'loss': 0.8859078288078308, 'acc': 0.6101548075675964}
{'epoch': 4, 'loss': 0.8870925903320312, 'acc': 0.6175717711448669}
{'epoch': 5, 'loss': 0.8735460638999939, 'acc': 0.6225640773773193}
{'epoch': 6, 'loss': 0.8518380522727966, 'acc': 0.6286934018135071}
{'epoch': 7, 'loss': 0.8478717803955078, 'acc': 0.6305758953094482}
{'epoch': 8, 'loss': 0.825099527835846, 'acc': 0.6324734091758728}
{'epoch': 9, 'loss': 0.8281434178352356, 'acc': 0.6358769536018372}
{'epoch': 10, 'loss': 0.8231506943702698, 'acc': 0.6354326605796814}
{'epoch': 11, 'loss': 0.8249108195304871, 'acc': 0.6371118426322937}
{'epoch': 12, 'loss': 0.8169348835945129, 'acc': 0.6410725712776184}
{'epoch': 13, 'loss': 0.8118270039558411, 'acc': 0.6429775953292847}
{'epoch': 14, 'loss': 0.8051077127456665, 'acc': 0.6423903107643127}
{'epoch': 15, 'loss': 0.8068250417709351, 'acc': 0.642646312713623}
{'epoch': 16, 'loss': 0.7974106669425964, 'acc': 0.6445589065551758}
{'epoch': 17, 'loss': 0.7891327738761902, 'acc': 0.646019697189331}
{'epoch': 18, 'loss': 0.8073428273200989, 'acc': 0.6480829119682312}
{'epoch': 19, 'loss': 0.7937355041503906, 'acc': 0.6453118920326233}
{'epoch': 20, 'loss': 0.7878813147544861, 'acc': 0.644875168800354}
{'epoch': 21, 'loss': 0.786397397518158, 'acc': 0.6495813131332397}
{'epoch': 22, 'loss': 0.777737557888031, 'acc': 0.6481958627700806}
{'epoch': 23, 'loss': 0.7906229496002197, 'acc': 0.6485648155212402}
{'epoch': 24, 'loss': 0.7774976491928101, 'acc': 0.6522243022918701}
{'epoch': 25, 'loss': 0.7748534679412842, 'acc': 0.6544381380081177}
{'epoch': 26, 'loss': 0.770101010799408, 'acc': 0.6519984602928162}
{'epoch': 27, 'loss': 0.7732114195823669, 'acc': 0.6539938449859619}
{'epoch': 28, 'loss': 0.7792103290557861, 'acc': 0.6528342366218567}
{'epoch': 29, 'loss': 0.7803149223327637, 'acc': 0.6540240049362183}
{'epoch': 30, 'loss': 0.7857707738876343, 'acc': 0.6527363657951355}
{'epoch': 31, 'loss': 0.7721724510192871, 'acc': 0.6570133566856384}
{'epoch': 32, 'loss': 0.765038788318634, 'acc': 0.6516068577766418}
{'epoch': 33, 'loss': 0.7819022536277771, 'acc': 0.6575178503990173}
{'epoch': 34, 'loss': 0.7678934931755066, 'acc': 0.656779944896698}
{'epoch': 35, 'loss': 0.7774592638015747, 'acc': 0.6572166681289673}
{'epoch': 36, 'loss': 0.7560386061668396, 'acc': 0.6571789979934692}
{'epoch': 37, 'loss': 0.7693483829498291, 'acc': 0.6588205099105835}
{'epoch': 38, 'loss': 0.7773647904396057, 'acc': 0.6564486026763916}
{'epoch': 39, 'loss': 0.7586745023727417, 'acc': 0.657005786895752}
{'epoch': 40, 'loss': 0.7593137621879578, 'acc': 0.6544908285140991}
{'epoch': 41, 'loss': 0.7595328688621521, 'acc': 0.6576759815216064}
{'epoch': 42, 'loss': 0.7652403712272644, 'acc': 0.6579169034957886}
{'epoch': 43, 'loss': 0.74996417760849, 'acc': 0.6608761548995972}
{'epoch': 44, 'loss': 0.7613613605499268, 'acc': 0.6610719561576843}
{'epoch': 45, 'loss': 0.7636071443557739, 'acc': 0.6549049615859985}
{'epoch': 46, 'loss': 0.7560824155807495, 'acc': 0.6559666991233826}
{'epoch': 47, 'loss': 0.7609707117080688, 'acc': 0.6585042476654053}
{'epoch': 48, 'loss': 0.7555423378944397, 'acc': 0.6613656282424927}
{'epoch': 49, 'loss': 0.7635425329208374, 'acc': 0.6581202149391174}
finished refit training on model eco seed 42
