file created! 
starting refit training on model redd seed 12
{'epoch': 0, 'loss': 1.2617034912109375, 'acc': 0.5184482336044312}
{'epoch': 1, 'loss': 1.0583579540252686, 'acc': 0.5611804127693176}
{'epoch': 2, 'loss': 1.0069600343704224, 'acc': 0.5756076574325562}
{'epoch': 3, 'loss': 0.986842930316925, 'acc': 0.5872564315795898}
{'epoch': 4, 'loss': 0.9586517214775085, 'acc': 0.5958631038665771}
{'epoch': 5, 'loss': 0.9473962187767029, 'acc': 0.5986114740371704}
{'epoch': 6, 'loss': 0.9454625248908997, 'acc': 0.5962094664573669}
{'epoch': 7, 'loss': 0.923850417137146, 'acc': 0.6064274907112122}
{'epoch': 8, 'loss': 0.9228746294975281, 'acc': 0.6032047271728516}
{'epoch': 9, 'loss': 0.9196638464927673, 'acc': 0.6118791699409485}
{'epoch': 10, 'loss': 0.9166786670684814, 'acc': 0.607353687286377}
{'epoch': 11, 'loss': 0.9081228971481323, 'acc': 0.6112692356109619}
{'epoch': 12, 'loss': 0.9041890501976013, 'acc': 0.615199863910675}
{'epoch': 13, 'loss': 0.9027014374732971, 'acc': 0.6171274781227112}
{'epoch': 14, 'loss': 0.8923144340515137, 'acc': 0.6148233413696289}
{'epoch': 15, 'loss': 0.8815453052520752, 'acc': 0.619198203086853}
{'epoch': 16, 'loss': 0.8767682909965515, 'acc': 0.618535578250885}
{'epoch': 17, 'loss': 0.8907220363616943, 'acc': 0.6229782104492188}
{'epoch': 18, 'loss': 0.8777796626091003, 'acc': 0.6237839460372925}
{'epoch': 19, 'loss': 0.8783183693885803, 'acc': 0.6197629570960999}
{'epoch': 20, 'loss': 0.8824105262756348, 'acc': 0.6211032867431641}
{'epoch': 21, 'loss': 0.87574303150177, 'acc': 0.6279027462005615}
{'epoch': 22, 'loss': 0.8816044926643372, 'acc': 0.6242959499359131}
{'epoch': 23, 'loss': 0.8706344366073608, 'acc': 0.6231740117073059}
{'epoch': 24, 'loss': 0.8717601895332336, 'acc': 0.6271121501922607}
{'epoch': 25, 'loss': 0.8864170908927917, 'acc': 0.6226393580436707}
{'epoch': 26, 'loss': 0.8699243664741516, 'acc': 0.625199556350708}
{'epoch': 27, 'loss': 0.8769652247428894, 'acc': 0.6256211996078491}
{'epoch': 28, 'loss': 0.8543550968170166, 'acc': 0.6272853016853333}
{'epoch': 29, 'loss': 0.8596387505531311, 'acc': 0.6277070045471191}
{'epoch': 30, 'loss': 0.8655543923377991, 'acc': 0.631283700466156}
{'epoch': 31, 'loss': 0.8613882064819336, 'acc': 0.6307867169380188}
{'epoch': 32, 'loss': 0.8415881991386414, 'acc': 0.6308921575546265}
{'epoch': 33, 'loss': 0.8703505992889404, 'acc': 0.6312008500099182}
{'epoch': 34, 'loss': 0.8575522899627686, 'acc': 0.6349733471870422}
{'epoch': 35, 'loss': 0.8545835614204407, 'acc': 0.6271874308586121}
{'epoch': 36, 'loss': 0.8614519238471985, 'acc': 0.6289945840835571}
{'epoch': 37, 'loss': 0.8444173336029053, 'acc': 0.6338438391685486}
{'epoch': 38, 'loss': 0.8571297526359558, 'acc': 0.6337836384773254}
{'epoch': 39, 'loss': 0.8579934239387512, 'acc': 0.6360651850700378}
{'epoch': 40, 'loss': 0.8545615077018738, 'acc': 0.6340095400810242}
{'epoch': 41, 'loss': 0.8532796502113342, 'acc': 0.6337233781814575}
{'epoch': 42, 'loss': 0.8497979044914246, 'acc': 0.6335727572441101}
{'epoch': 43, 'loss': 0.8394115567207336, 'acc': 0.6342806220054626}
{'epoch': 44, 'loss': 0.8558976054191589, 'acc': 0.6362835168838501}
{'epoch': 45, 'loss': 0.8496953248977661, 'acc': 0.6384521722793579}
{'epoch': 46, 'loss': 0.8498141169548035, 'acc': 0.6369085311889648}
{'epoch': 47, 'loss': 0.8607420921325684, 'acc': 0.6376540064811707}
{'epoch': 48, 'loss': 0.8514783978462219, 'acc': 0.6338062286376953}
{'epoch': 49, 'loss': 0.8516550064086914, 'acc': 0.6355983018875122}
finished refit training on model redd seed 12
