file created! 
starting refit training on model ukdale seed 12
{'epoch': 0, 'loss': 1.1043205261230469, 'acc': 0.6102677583694458}
{'epoch': 1, 'loss': 0.8959586024284363, 'acc': 0.6615387797355652}
{'epoch': 2, 'loss': 0.8423806428909302, 'acc': 0.6750549674034119}
{'epoch': 3, 'loss': 0.8179880976676941, 'acc': 0.6855215430259705}
{'epoch': 4, 'loss': 0.8036113381385803, 'acc': 0.6899791955947876}
{'epoch': 5, 'loss': 0.798088014125824, 'acc': 0.6931493282318115}
{'epoch': 6, 'loss': 0.7761382460594177, 'acc': 0.6974790096282959}
{'epoch': 7, 'loss': 0.763882040977478, 'acc': 0.7031339406967163}
{'epoch': 8, 'loss': 0.7680054903030396, 'acc': 0.7022379040718079}
{'epoch': 9, 'loss': 0.7643811702728271, 'acc': 0.7063642740249634}
{'epoch': 10, 'loss': 0.7462305426597595, 'acc': 0.7071473598480225}
{'epoch': 11, 'loss': 0.7493907809257507, 'acc': 0.7073657512664795}
{'epoch': 12, 'loss': 0.7452192902565002, 'acc': 0.7090072631835938}
{'epoch': 13, 'loss': 0.7478423118591309, 'acc': 0.7082617878913879}
{'epoch': 14, 'loss': 0.7374789714813232, 'acc': 0.712478518486023}
{'epoch': 15, 'loss': 0.7276016473770142, 'acc': 0.7154528498649597}
{'epoch': 16, 'loss': 0.7390941381454468, 'acc': 0.7119138240814209}
{'epoch': 17, 'loss': 0.7252057790756226, 'acc': 0.7148053050041199}
{'epoch': 18, 'loss': 0.7305194735527039, 'acc': 0.7161305546760559}
{'epoch': 19, 'loss': 0.7262165546417236, 'acc': 0.7163112759590149}
{'epoch': 20, 'loss': 0.7151587009429932, 'acc': 0.719481348991394}
{'epoch': 21, 'loss': 0.7386892437934875, 'acc': 0.7194135785102844}
{'epoch': 22, 'loss': 0.7142198085784912, 'acc': 0.719624400138855}
{'epoch': 23, 'loss': 0.7244718670845032, 'acc': 0.7162961959838867}
{'epoch': 24, 'loss': 0.7252874374389648, 'acc': 0.7243983745574951}
{'epoch': 25, 'loss': 0.7101628184318542, 'acc': 0.724684476852417}
{'epoch': 26, 'loss': 0.7254024147987366, 'acc': 0.7244284749031067}
{'epoch': 27, 'loss': 0.7051534652709961, 'acc': 0.7227041125297546}
{'epoch': 28, 'loss': 0.7222797870635986, 'acc': 0.7204075455665588}
{'epoch': 29, 'loss': 0.6969097852706909, 'acc': 0.7231935858726501}
{'epoch': 30, 'loss': 0.7158712148666382, 'acc': 0.7238261103630066}
{'epoch': 31, 'loss': 0.7068683505058289, 'acc': 0.7231634855270386}
{'epoch': 32, 'loss': 0.7073116302490234, 'acc': 0.7223201394081116}
{'epoch': 33, 'loss': 0.7139614224433899, 'acc': 0.7210550904273987}
{'epoch': 34, 'loss': 0.7083254456520081, 'acc': 0.7236303091049194}
{'epoch': 35, 'loss': 0.7012965679168701, 'acc': 0.7231935858726501}
{'epoch': 36, 'loss': 0.702526330947876, 'acc': 0.7271241545677185}
{'epoch': 37, 'loss': 0.7082091569900513, 'acc': 0.7209421396255493}
{'epoch': 38, 'loss': 0.715518057346344, 'acc': 0.7236378192901611}
{'epoch': 39, 'loss': 0.7060890197753906, 'acc': 0.7244887351989746}
{'epoch': 40, 'loss': 0.702187180519104, 'acc': 0.7246995568275452}
{'epoch': 41, 'loss': 0.7032885551452637, 'acc': 0.7229902744293213}
{'epoch': 42, 'loss': 0.7037907838821411, 'acc': 0.7251513600349426}
{'epoch': 43, 'loss': 0.7061532139778137, 'acc': 0.7232462763786316}
{'epoch': 44, 'loss': 0.7000471353530884, 'acc': 0.7230580449104309}
{'epoch': 45, 'loss': 0.7074304223060608, 'acc': 0.7262431979179382}
{'epoch': 46, 'loss': 0.6899609565734863, 'acc': 0.7239691615104675}
{'epoch': 47, 'loss': 0.7177338600158691, 'acc': 0.7254902124404907}
{'epoch': 48, 'loss': 0.6946225166320801, 'acc': 0.7255730032920837}
{'epoch': 49, 'loss': 0.694015622138977, 'acc': 0.7235625386238098}
finished refit training on model ukdale seed 12
