file created! 
starting refit training on model iawe seed 12
{'epoch': 0, 'loss': 1.4895873069763184, 'acc': 0.4744962453842163}
{'epoch': 1, 'loss': 1.2832555770874023, 'acc': 0.5089681148529053}
{'epoch': 2, 'loss': 1.2313921451568604, 'acc': 0.5230188965797424}
{'epoch': 3, 'loss': 1.2155150175094604, 'acc': 0.5252627730369568}
{'epoch': 4, 'loss': 1.1898441314697266, 'acc': 0.5367308259010315}
{'epoch': 5, 'loss': 1.1688141822814941, 'acc': 0.5385304689407349}
{'epoch': 6, 'loss': 1.1548519134521484, 'acc': 0.5383572578430176}
{'epoch': 7, 'loss': 1.1630007028579712, 'acc': 0.5390575528144836}
{'epoch': 8, 'loss': 1.1379824876785278, 'acc': 0.5447200536727905}
{'epoch': 9, 'loss': 1.1419306993484497, 'acc': 0.5481085181236267}
{'epoch': 10, 'loss': 1.13583242893219, 'acc': 0.5502243638038635}
{'epoch': 11, 'loss': 1.1312692165374756, 'acc': 0.5497048497200012}
{'epoch': 12, 'loss': 1.119834065437317, 'acc': 0.5593506097793579}
{'epoch': 13, 'loss': 1.1130578517913818, 'acc': 0.5571895241737366}
{'epoch': 14, 'loss': 1.1183969974517822, 'acc': 0.5585373640060425}
{'epoch': 15, 'loss': 1.112892746925354, 'acc': 0.5580554604530334}
{'epoch': 16, 'loss': 1.101250410079956, 'acc': 0.5633264183998108}
{'epoch': 17, 'loss': 1.112715244293213, 'acc': 0.5671290159225464}
{'epoch': 18, 'loss': 1.0936813354492188, 'acc': 0.5631080269813538}
{'epoch': 19, 'loss': 1.0901213884353638, 'acc': 0.5668579339981079}
{'epoch': 20, 'loss': 1.0951253175735474, 'acc': 0.5716921091079712}
{'epoch': 21, 'loss': 1.0997464656829834, 'acc': 0.5651636719703674}
{'epoch': 22, 'loss': 1.1015586853027344, 'acc': 0.5643956661224365}
{'epoch': 23, 'loss': 1.0920612812042236, 'acc': 0.5680853128433228}
{'epoch': 24, 'loss': 1.0872623920440674, 'acc': 0.5664739012718201}
{'epoch': 25, 'loss': 1.0910769701004028, 'acc': 0.5695160031318665}
{'epoch': 26, 'loss': 1.0963382720947266, 'acc': 0.5665717720985413}
{'epoch': 27, 'loss': 1.0851699113845825, 'acc': 0.5671516060829163}
{'epoch': 28, 'loss': 1.0891321897506714, 'acc': 0.5684542655944824}
{'epoch': 29, 'loss': 1.0812504291534424, 'acc': 0.5702915787696838}
{'epoch': 30, 'loss': 1.0886099338531494, 'acc': 0.5701484680175781}
{'epoch': 31, 'loss': 1.0867241621017456, 'acc': 0.5726408958435059}
{'epoch': 32, 'loss': 1.0802258253097534, 'acc': 0.5696665644645691}
{'epoch': 33, 'loss': 1.0773388147354126, 'acc': 0.5711801052093506}
{'epoch': 34, 'loss': 1.092486023902893, 'acc': 0.5650959014892578}
{'epoch': 35, 'loss': 1.079232931137085, 'acc': 0.5696289539337158}
{'epoch': 36, 'loss': 1.0793921947479248, 'acc': 0.5653971433639526}
{'epoch': 37, 'loss': 1.0716572999954224, 'acc': 0.5709165334701538}
{'epoch': 38, 'loss': 1.066573977470398, 'acc': 0.5729495882987976}
{'epoch': 39, 'loss': 1.0830491781234741, 'acc': 0.5697569251060486}
{'epoch': 40, 'loss': 1.0608729124069214, 'acc': 0.5707659125328064}
{'epoch': 41, 'loss': 1.0770113468170166, 'acc': 0.5711499452590942}
{'epoch': 42, 'loss': 1.0740638971328735, 'acc': 0.5724300742149353}
{'epoch': 43, 'loss': 1.0580376386642456, 'acc': 0.5736649632453918}
{'epoch': 44, 'loss': 1.0798792839050293, 'acc': 0.5736197829246521}
{'epoch': 45, 'loss': 1.0668096542358398, 'acc': 0.572038471698761}
{'epoch': 46, 'loss': 1.0713510513305664, 'acc': 0.5687479376792908}
{'epoch': 47, 'loss': 1.06732976436615, 'acc': 0.5649453401565552}
{'epoch': 48, 'loss': 1.0794415473937988, 'acc': 0.5710068941116333}
{'epoch': 49, 'loss': 1.0610196590423584, 'acc': 0.5688533186912537}
finished refit training on model iawe seed 12
