file created! 
fitting BB model: 
{'epoch': 0, 'loss': 2.0066888332366943, 'acc': 0.31282633543014526}
{'epoch': 1, 'loss': 1.5529621839523315, 'acc': 0.5384089350700378}
{'epoch': 2, 'loss': 1.339814305305481, 'acc': 0.6040835976600647}
{'epoch': 3, 'loss': 1.1492491960525513, 'acc': 0.6560295224189758}
{'epoch': 4, 'loss': 1.0112886428833008, 'acc': 0.6953475475311279}
{'epoch': 5, 'loss': 0.9147775173187256, 'acc': 0.725457489490509}
{'epoch': 6, 'loss': 0.8392816781997681, 'acc': 0.7454918622970581}
{'epoch': 7, 'loss': 0.783763587474823, 'acc': 0.7619063258171082}
{'epoch': 8, 'loss': 0.7400588393211365, 'acc': 0.7754349708557129}
{'epoch': 9, 'loss': 0.6964141130447388, 'acc': 0.7874122262001038}
{'epoch': 10, 'loss': 0.6632216572761536, 'acc': 0.7974877953529358}
{'epoch': 11, 'loss': 0.6356105804443359, 'acc': 0.8048943281173706}
{'epoch': 12, 'loss': 0.606816828250885, 'acc': 0.8123175501823425}
{'epoch': 13, 'loss': 0.5822151899337769, 'acc': 0.8203079104423523}
{'epoch': 14, 'loss': 0.559578537940979, 'acc': 0.8267803192138672}
{'epoch': 15, 'loss': 0.5450168251991272, 'acc': 0.8316345810890198}
{'epoch': 16, 'loss': 0.5243411660194397, 'acc': 0.8387575745582581}
{'epoch': 17, 'loss': 0.5112673044204712, 'acc': 0.8403756618499756}
{'epoch': 18, 'loss': 0.4954053461551666, 'acc': 0.84548020362854}
{'epoch': 19, 'loss': 0.4838380217552185, 'acc': 0.8485161662101746}
{'epoch': 20, 'loss': 0.46916258335113525, 'acc': 0.8536040186882019}
{'epoch': 21, 'loss': 0.460713267326355, 'acc': 0.8551887273788452}
{'epoch': 22, 'loss': 0.4477440416812897, 'acc': 0.8590921759605408}
{'epoch': 23, 'loss': 0.440429151058197, 'acc': 0.8602765798568726}
{'epoch': 24, 'loss': 0.43014830350875854, 'acc': 0.8654144406318665}
{'epoch': 25, 'loss': 0.4169143736362457, 'acc': 0.8680667877197266}
{'epoch': 26, 'loss': 0.4099348485469818, 'acc': 0.869668185710907}
{'epoch': 27, 'loss': 0.39904168248176575, 'acc': 0.8733547925949097}
{'epoch': 28, 'loss': 0.39104947447776794, 'acc': 0.8757402300834656}
{'epoch': 29, 'loss': 0.38797643780708313, 'acc': 0.8763407468795776}
{'epoch': 30, 'loss': 0.3730918765068054, 'acc': 0.8802275061607361}
{'epoch': 31, 'loss': 0.3688774108886719, 'acc': 0.8822459578514099}
{'epoch': 32, 'loss': 0.3630746603012085, 'acc': 0.8832302093505859}
{'epoch': 33, 'loss': 0.3579716086387634, 'acc': 0.8856489658355713}
{'epoch': 34, 'loss': 0.3479677140712738, 'acc': 0.8888351321220398}
{'epoch': 35, 'loss': 0.34549209475517273, 'acc': 0.8894189596176147}
{'epoch': 36, 'loss': 0.3332691788673401, 'acc': 0.8931556344032288}
{'epoch': 37, 'loss': 0.3278660178184509, 'acc': 0.8942899703979492}
{'epoch': 38, 'loss': 0.3256415128707886, 'acc': 0.8967254161834717}
{'epoch': 39, 'loss': 0.32331961393356323, 'acc': 0.896058201789856}
{'epoch': 40, 'loss': 0.311759889125824, 'acc': 0.899878203868866}
{'epoch': 41, 'loss': 0.30768823623657227, 'acc': 0.8998448848724365}
{'epoch': 42, 'loss': 0.30384644865989685, 'acc': 0.9014796614646912}
{'epoch': 43, 'loss': 0.29588747024536133, 'acc': 0.9046157598495483}
{'epoch': 44, 'loss': 0.29102617502212524, 'acc': 0.9054831862449646}
{'epoch': 45, 'loss': 0.287629634141922, 'acc': 0.9082022309303284}
{'epoch': 46, 'loss': 0.28221485018730164, 'acc': 0.9090529680252075}
{'epoch': 47, 'loss': 0.28122830390930176, 'acc': 0.9093866348266602}
{'epoch': 48, 'loss': 0.2767990231513977, 'acc': 0.9111548662185669}
{'epoch': 49, 'loss': 0.26712706685066223, 'acc': 0.9140741229057312}
finished fitting BB model: 
model saved to:/models/CNN/ukdale_12 
