file created! 
fitting BB model: 
{'epoch': 0, 'loss': 1.5293883085250854, 'acc': 0.35647326707839966}
{'epoch': 1, 'loss': 1.3212956190109253, 'acc': 0.42994678020477295}
{'epoch': 2, 'loss': 1.1931668519973755, 'acc': 0.4360273480415344}
{'epoch': 3, 'loss': 1.1173678636550903, 'acc': 0.49784645438194275}
{'epoch': 4, 'loss': 1.0491400957107544, 'acc': 0.5036736726760864}
{'epoch': 5, 'loss': 0.9992296099662781, 'acc': 0.5401570796966553}
{'epoch': 6, 'loss': 0.9444923400878906, 'acc': 0.5627058744430542}
{'epoch': 7, 'loss': 0.9153661131858826, 'acc': 0.5571320056915283}
{'epoch': 8, 'loss': 0.8819387555122375, 'acc': 0.5779072642326355}
{'epoch': 9, 'loss': 0.8501978516578674, 'acc': 0.5913351774215698}
{'epoch': 10, 'loss': 0.8214539289474487, 'acc': 0.603749692440033}
{'epoch': 11, 'loss': 0.8041098713874817, 'acc': 0.6072967052459717}
{'epoch': 12, 'loss': 0.7846617102622986, 'acc': 0.630098819732666}
{'epoch': 13, 'loss': 0.7623004913330078, 'acc': 0.6468203663825989}
{'epoch': 14, 'loss': 0.7449362874031067, 'acc': 0.6445401310920715}
{'epoch': 15, 'loss': 0.7267493605613708, 'acc': 0.6531543135643005}
{'epoch': 16, 'loss': 0.7048442363739014, 'acc': 0.670382559299469}
{'epoch': 17, 'loss': 0.6869177222251892, 'acc': 0.6812769174575806}
{'epoch': 18, 'loss': 0.6735215187072754, 'acc': 0.6843172311782837}
{'epoch': 19, 'loss': 0.6582512855529785, 'acc': 0.689130961894989}
{'epoch': 20, 'loss': 0.6572420597076416, 'acc': 0.6772232055664062}
{'epoch': 21, 'loss': 0.6371263265609741, 'acc': 0.6896377205848694}
{'epoch': 22, 'loss': 0.6222162842750549, 'acc': 0.696731686592102}
{'epoch': 23, 'loss': 0.6213473677635193, 'acc': 0.6987585425376892}
{'epoch': 24, 'loss': 0.5991132855415344, 'acc': 0.7040790319442749}
{'epoch': 25, 'loss': 0.5947742462158203, 'acc': 0.7131999135017395}
{'epoch': 26, 'loss': 0.5830575823783875, 'acc': 0.7170002460479736}
{'epoch': 27, 'loss': 0.5779466032981873, 'acc': 0.7228274345397949}
{'epoch': 28, 'loss': 0.5597596764564514, 'acc': 0.7256143689155579}
{'epoch': 29, 'loss': 0.5554271340370178, 'acc': 0.7268811464309692}
{'epoch': 30, 'loss': 0.5493571162223816, 'acc': 0.7299214601516724}
{'epoch': 31, 'loss': 0.5339421629905701, 'acc': 0.7296680808067322}
{'epoch': 32, 'loss': 0.5418791770935059, 'acc': 0.7329617142677307}
{'epoch': 33, 'loss': 0.5179104804992676, 'acc': 0.7443628311157227}
{'epoch': 34, 'loss': 0.5033390522003174, 'acc': 0.7509500980377197}
{'epoch': 35, 'loss': 0.4962085485458374, 'acc': 0.7532302737236023}
{'epoch': 36, 'loss': 0.4972181022167206, 'acc': 0.7504433989524841}
{'epoch': 37, 'loss': 0.49370428919792175, 'acc': 0.7489232420921326}
{'epoch': 38, 'loss': 0.4787157475948334, 'acc': 0.7529769539833069}
{'epoch': 39, 'loss': 0.4669826030731201, 'acc': 0.7590575218200684}
{'epoch': 40, 'loss': 0.4733642339706421, 'acc': 0.757790744304657}
{'epoch': 41, 'loss': 0.4711047112941742, 'acc': 0.7555105090141296}
{'epoch': 42, 'loss': 0.4637778699398041, 'acc': 0.7631112337112427}
{'epoch': 43, 'loss': 0.46874070167541504, 'acc': 0.7499366402626038}
{'epoch': 44, 'loss': 0.4469009339809418, 'acc': 0.7664048671722412}
{'epoch': 45, 'loss': 0.44476550817489624, 'acc': 0.766151487827301}
{'epoch': 46, 'loss': 0.4363899230957031, 'acc': 0.7658981680870056}
{'epoch': 47, 'loss': 0.4421979784965515, 'acc': 0.7633645534515381}
{'epoch': 48, 'loss': 0.42431285977363586, 'acc': 0.7770458459854126}
{'epoch': 49, 'loss': 0.4207037687301636, 'acc': 0.7699518799781799}
{'epoch': 50, 'loss': 0.4193701446056366, 'acc': 0.7757790684700012}
{'epoch': 51, 'loss': 0.4165835678577423, 'acc': 0.7790727019309998}
{'epoch': 52, 'loss': 0.4042508900165558, 'acc': 0.7846465706825256}
{'epoch': 53, 'loss': 0.41301658749580383, 'acc': 0.7767925262451172}
{'epoch': 54, 'loss': 0.3941449224948883, 'acc': 0.7856599688529968}
{'epoch': 55, 'loss': 0.4010307490825653, 'acc': 0.7734988331794739}
{'epoch': 56, 'loss': 0.4079725742340088, 'acc': 0.7785660028457642}
{'epoch': 57, 'loss': 0.3961094319820404, 'acc': 0.7826197147369385}
{'epoch': 58, 'loss': 0.3773515820503235, 'acc': 0.7937673926353455}
{'epoch': 59, 'loss': 0.38889357447624207, 'acc': 0.7808462381362915}
{'epoch': 60, 'loss': 0.38331037759780884, 'acc': 0.7856599688529968}
{'epoch': 61, 'loss': 0.37188711762428284, 'acc': 0.795287549495697}
{'epoch': 62, 'loss': 0.3680903911590576, 'acc': 0.796301007270813}
{'epoch': 63, 'loss': 0.38259780406951904, 'acc': 0.785913348197937}
{'epoch': 64, 'loss': 0.3639320433139801, 'acc': 0.795287549495697}
{'epoch': 65, 'loss': 0.3594244420528412, 'acc': 0.8003547191619873}
{'epoch': 66, 'loss': 0.3587562143802643, 'acc': 0.7955409288406372}
{'epoch': 67, 'loss': 0.36479926109313965, 'acc': 0.8001013398170471}
{'epoch': 68, 'loss': 0.3584490120410919, 'acc': 0.7942741513252258}
{'epoch': 69, 'loss': 0.3467610478401184, 'acc': 0.8031416535377502}
{'epoch': 70, 'loss': 0.3490026295185089, 'acc': 0.8026348948478699}
{'epoch': 71, 'loss': 0.347755491733551, 'acc': 0.8036483526229858}
{'epoch': 72, 'loss': 0.33594968914985657, 'acc': 0.8125158548355103}
{'epoch': 73, 'loss': 0.34592747688293457, 'acc': 0.7985811829566956}
{'epoch': 74, 'loss': 0.3396931290626526, 'acc': 0.8069419860839844}
{'epoch': 75, 'loss': 0.32906875014305115, 'acc': 0.8109956979751587}
{'epoch': 76, 'loss': 0.3313063681125641, 'acc': 0.8084621429443359}
{'epoch': 77, 'loss': 0.31974461674690247, 'acc': 0.8160628080368042}
{'epoch': 78, 'loss': 0.3266797363758087, 'acc': 0.8112490773200989}
{'epoch': 79, 'loss': 0.31840577721595764, 'acc': 0.813275933265686}
{'epoch': 80, 'loss': 0.32322803139686584, 'acc': 0.8107423186302185}
{'epoch': 81, 'loss': 0.32311388850212097, 'acc': 0.8112490773200989}
{'epoch': 82, 'loss': 0.3187727630138397, 'acc': 0.817836344242096}
{'epoch': 83, 'loss': 0.3169257640838623, 'acc': 0.8203698992729187}
{'epoch': 84, 'loss': 0.30945539474487305, 'acc': 0.8183430433273315}
{'epoch': 85, 'loss': 0.3065505623817444, 'acc': 0.8223967552185059}
{'epoch': 86, 'loss': 0.2961099445819855, 'acc': 0.82619708776474}
{'epoch': 87, 'loss': 0.29440024495124817, 'acc': 0.825437068939209}
{'epoch': 88, 'loss': 0.3009920120239258, 'acc': 0.8241702318191528}
{'epoch': 89, 'loss': 0.3022094666957855, 'acc': 0.8185964226722717}
{'epoch': 90, 'loss': 0.2897782325744629, 'acc': 0.8269571661949158}
{'epoch': 91, 'loss': 0.28465235233306885, 'acc': 0.8246769905090332}
{'epoch': 92, 'loss': 0.29781651496887207, 'acc': 0.8203698992729187}
{'epoch': 93, 'loss': 0.278536319732666, 'acc': 0.8375982046127319}
