file created! 
fitting BB model: 
{'epoch': 0, 'loss': 2.0595712661743164, 'acc': 0.40638837218284607}
{'epoch': 1, 'loss': 1.331548810005188, 'acc': 0.558221161365509}
{'epoch': 2, 'loss': 1.0360623598098755, 'acc': 0.5962320566177368}
{'epoch': 3, 'loss': 0.8776811361312866, 'acc': 0.6262160539627075}
{'epoch': 4, 'loss': 0.7719027400016785, 'acc': 0.6558085680007935}
{'epoch': 5, 'loss': 0.6979933381080627, 'acc': 0.6777280569076538}
{'epoch': 6, 'loss': 0.6475809216499329, 'acc': 0.6963871717453003}
{'epoch': 7, 'loss': 0.5976195335388184, 'acc': 0.7149859666824341}
{'epoch': 8, 'loss': 0.5671842694282532, 'acc': 0.7262281179428101}
{'epoch': 9, 'loss': 0.5342538952827454, 'acc': 0.7350155115127563}
{'epoch': 10, 'loss': 0.5080496668815613, 'acc': 0.7461070418357849}
{'epoch': 11, 'loss': 0.4859226942062378, 'acc': 0.7544577121734619}
{'epoch': 12, 'loss': 0.4693675935268402, 'acc': 0.7605041861534119}
{'epoch': 13, 'loss': 0.45743265748023987, 'acc': 0.7648414373397827}
{'epoch': 14, 'loss': 0.44640564918518066, 'acc': 0.7712644338607788}
{'epoch': 15, 'loss': 0.4236365258693695, 'acc': 0.7773109078407288}
{'epoch': 16, 'loss': 0.4150811433792114, 'acc': 0.7804508805274963}
{'epoch': 17, 'loss': 0.4013040065765381, 'acc': 0.7853829860687256}
{'epoch': 18, 'loss': 0.39037013053894043, 'acc': 0.7908948659896851}
{'epoch': 19, 'loss': 0.3828284442424774, 'acc': 0.7958269119262695}
{'epoch': 20, 'loss': 0.37376391887664795, 'acc': 0.7989442944526672}
{'epoch': 21, 'loss': 0.363635778427124, 'acc': 0.8021219372749329}
{'epoch': 22, 'loss': 0.3548774719238281, 'acc': 0.8054878115653992}
{'epoch': 23, 'loss': 0.3442974388599396, 'acc': 0.8092904090881348}
{'epoch': 24, 'loss': 0.3392859697341919, 'acc': 0.8123098611831665}
{'epoch': 25, 'loss': 0.32630640268325806, 'acc': 0.8163835406303406}
{'epoch': 26, 'loss': 0.32114481925964355, 'acc': 0.8193879723548889}
{'epoch': 27, 'loss': 0.31553536653518677, 'acc': 0.8208110928535461}
{'epoch': 28, 'loss': 0.3105684816837311, 'acc': 0.8238908648490906}
{'epoch': 29, 'loss': 0.30580297112464905, 'acc': 0.8262702822685242}
{'epoch': 30, 'loss': 0.2991885840892792, 'acc': 0.8279871344566345}
